#EXPORTTYPE:                 ;DATA ALL                                  
#FILE:                       ;D10_enthalpy_2kmin_Tg.ngb-sdg             
#FORMAT:                     ;NETZSCH5                                  
#FTYPE:                      ;ASCII                                     
#IDENTITY:                   ;D10_enthalpy_2kmin_Tg                     
#DECIMAL:                    ;POINT                                     
#SEPARATOR:                  ;SEMICOLON                                 
#MTYPE:                      ;TMDSC                                     
#MSUBTYPE:                   ;DSC(raw)                                  
#INSTRUMENT:                 ;NETZSCH DSC 214                           
#PROJECT:                    ;PhD_jkjjo                                 
#DATE/TIME:                  ;16-05-2023 14:49:39 (UTC+2)               
#CORR. FILE:                 ;                                          
#TEMPCAL:                    ;applied                                   
#SENSITIVITY:                ;applied                                   
#LABORATORY:                 ;DTU Wind COM                              
#OPERATOR:                   ;Jesper                                    
#REMARK:                     ;SW2519-1BS1A - Enthalpy of fusion + Tg_inf
#SAMPLE:                     ;D10                                       
#SAMPLE MASS /mg:            ;19.2                                      
#MATERIAL:                   ;Epoxy                                     
#REFERENCE:                  ;Empty Pan                                 
#REFERENCE MASS /mg:         ;0                                         
#TYPE OF CRUCIBLE:           ;Concavus Pan Al, pierced lid              
#SAMPLE CRUCIBLE MASS /mg:   ;50.7                                      
#REFERENCE CRUCIBLE MASS /mg:;51.1                                      
#M.RANGE /‘V:                ;5000                                      
#TAU-R:                      ;---                                       
#CORR. CODE:                 ;000                                       
#EXO:                        ;-1                                        
#RANGE:                      ;-40›C..280›C/-50.0..2.0K/min-M/30/0.0..0.4
#SEGMENT:                    ;S1-6/6                                    
#SEG. 1:                     ;25›C/5.0(K/min)/-40›C                     
#SEG. 2:                     ;-40›C/00:05/-40›C                         
#SEG. 3:                     ;-40›C/2.0(K/min)/280›C                    
#SEG. 4:                     ;280›C/50.0(K/min)/20›C                    
#SEG. 5:                     ;20›C/00:01/20›C                           
#SEG. 6:                     ;20›C/2.0(K/min)/280›C-M/30/0.4            

##Temp./›C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
 67.39500;182.24667;      -1.53875;3.61337;4
 67.31200;182.24833;      -1.53738;3.61344;4
 67.22900;182.25000;      -1.53602;3.61352;4
 67.14600;182.25167;      -1.53464;3.61359;4
 67.06200;182.25333;      -1.53326;3.61367;4
 66.97800;182.25500;      -1.53190;3.61374;4
 66.89500;182.25667;      -1.53054;3.61381;4
 66.81200;182.25833;      -1.52917;3.61389;4
 66.72900;182.26000;      -1.52779;3.61396;4
 66.64500;182.26167;      -1.52643;3.61403;4
 66.56300;182.26333;      -1.52507;3.61410;4
 66.47900;182.26500;      -1.52371;3.61418;4
 66.39500;182.26667;      -1.52235;3.61425;4
 66.31200;182.26833;      -1.52100;3.61432;4
 66.22800;182.27000;      -1.51963;3.61440;4
 66.14600;182.27167;      -1.51829;3.61447;4
 66.06200;182.27333;      -1.51693;3.61454;4
 65.97800;182.27500;      -1.51558;3.61461;4
 65.89500;182.27667;      -1.51424;3.61468;4
 65.81000;182.27833;      -1.51287;3.61476;4
 65.72700;182.28000;      -1.51151;3.61483;4
 65.64500;182.28167;      -1.51016;3.61490;4
 65.56000;182.28333;      -1.50881;3.61497;4
 65.47600;182.28500;      -1.50747;3.61504;4
 65.39400;182.28667;      -1.50612;3.61511;4
 65.31000;182.28833;      -1.50478;3.61518;4
 65.22700;182.29000;      -1.50343;3.61525;4
 65.14300;182.29167;      -1.50208;3.61532;4
 65.05900;182.29333;      -1.50072;3.61539;4
 64.97600;182.29500;      -1.49937;3.61546;4
 64.89300;182.29667;      -1.49802;3.61553;4
 64.81000;182.29833;      -1.49668;3.61560;4
 64.72700;182.30000;      -1.49534;3.61567;4
 64.64300;182.30167;      -1.49402;3.61574;4
 64.55800;182.30333;      -1.49273;3.61581;4
 64.47500;182.30500;      -1.49142;3.61588;4
 64.39300;182.30667;      -1.49011;3.61595;4
 64.30900;182.30833;      -1.48882;3.61602;4
 64.22600;182.31000;      -1.48752;3.61609;4
 64.14200;182.31167;      -1.48620;3.61615;4
 64.05800;182.31333;      -1.48489;3.61622;4
 63.97600;182.31500;      -1.48357;3.61629;4
 63.89200;182.31667;      -1.48225;3.61636;4
 63.80900;182.31833;      -1.48094;3.61643;4
 63.72600;182.32000;      -1.47961;3.61649;4
 63.64200;182.32167;      -1.47830;3.61656;4
 63.55900;182.32333;      -1.47698;3.61663;4
 63.47500;182.32500;      -1.47567;3.61670;4
 63.39100;182.32667;      -1.47434;3.61676;4
 63.30800;182.32833;      -1.47303;3.61683;4
 63.22500;182.33000;      -1.47173;3.61690;4
 63.14200;182.33167;      -1.47043;3.61696;4
 63.05900;182.33333;      -1.46913;3.61703;4
 62.97600;182.33500;      -1.46786;3.61710;4
 62.89300;182.33667;      -1.46659;3.61716;4
 62.80900;182.33833;      -1.46532;3.61723;4
 62.72500;182.34000;      -1.46404;3.61729;4
 62.64300;182.34167;      -1.46278;3.61736;4
 62.55900;182.34333;      -1.46151;3.61743;4
 62.47500;182.34500;      -1.46025;3.61749;4
 62.39300;182.34667;      -1.45898;3.61756;4
 62.31000;182.34833;      -1.45771;3.61762;4
 62.22500;182.35000;      -1.45645;3.61769;4
 62.14100;182.35167;      -1.45522;3.61775;4
 62.05700;182.35333;      -1.45401;3.61782;4
 61.97400;182.35500;      -1.45279;3.61788;4
 61.89000;182.35667;      -1.45157;3.61795;4
 61.80700;182.35833;      -1.45035;3.61801;4
 61.72400;182.36000;      -1.44912;3.61807;4
 61.64000;182.36167;      -1.44790;3.61814;4
 61.55800;182.36333;      -1.44668;3.61820;4
 61.47500;182.36500;      -1.44544;3.61826;4
 61.39100;182.36667;      -1.44420;3.61833;4
 61.30600;182.36833;      -1.44295;3.61839;4
 61.22300;182.37000;      -1.44171;3.61845;4
 61.14100;182.37167;      -1.44047;3.61852;4
 61.05800;182.37333;      -1.43924;3.61858;4
 60.97400;182.37500;      -1.43801;3.61864;4
 60.89100;182.37667;      -1.43677;3.61870;4
 60.80700;182.37833;      -1.43554;3.61877;4
 60.72400;182.38000;      -1.43431;3.61883;4
 60.64000;182.38167;      -1.43309;3.61889;4
 60.55700;182.38333;      -1.43185;3.61895;4
 60.47400;182.38500;      -1.43063;3.61901;4
 60.39000;182.38667;      -1.42944;3.61908;4
 60.30600;182.38833;      -1.42825;3.61914;4
 60.22300;182.39000;      -1.42707;3.61920;4
 60.14000;182.39167;      -1.42588;3.61926;4
 60.05600;182.39333;      -1.42469;3.61932;4
 59.97200;182.39500;      -1.42352;3.61938;4
 59.88900;182.39667;      -1.42238;3.61944;4
 59.80600;182.39833;      -1.42125;3.61950;4
 59.72300;182.40000;      -1.42009;3.61956;4
 59.63900;182.40167;      -1.41895;3.61962;4
 59.55600;182.40333;      -1.41778;3.61968;4
 59.47300;182.40500;      -1.41663;3.61974;4
 59.38800;182.40667;      -1.41545;3.61980;4
 59.30500;182.40833;      -1.41428;3.61986;4
 59.22200;182.41000;      -1.41311;3.61992;4
 59.13900;182.41167;      -1.41192;3.61998;4
 59.05600;182.41333;      -1.41076;3.62004;4
 58.97300;182.41500;      -1.40962;3.62010;4
 58.89000;182.41667;      -1.40848;3.62016;4
 58.80600;182.41833;      -1.40734;3.62022;4
 58.72200;182.42000;      -1.40618;3.62027;4
 58.63700;182.42167;      -1.40504;3.62033;4
 58.55400;182.42333;      -1.40390;3.62039;4
 58.47100;182.42500;      -1.40277;3.62045;4
 58.38800;182.42667;      -1.40162;3.62051;4
 58.30500;182.42833;      -1.40049;3.62056;4
 58.22100;182.43000;      -1.39936;3.62062;4
 58.13800;182.43167;      -1.39823;3.62068;4
 58.05500;182.43333;      -1.39711;3.62074;4
 57.97100;182.43500;      -1.39602;3.62079;4
 57.88700;182.43667;      -1.39493;3.62085;4
 57.80300;182.43833;      -1.39384;3.62091;4
 57.72100;182.44000;      -1.39275;3.62096;4
 57.63800;182.44167;      -1.39166;3.62102;4
 57.55300;182.44333;      -1.39058;3.62108;4
 57.47000;182.44500;      -1.38948;3.62113;4
 57.38700;182.44667;      -1.38839;3.62119;4
 57.30300;182.44833;      -1.38732;3.62124;4
 57.22000;182.45000;      -1.38624;3.62130;4
 57.13700;182.45167;      -1.38518;3.62136;4
 57.05400;182.45333;      -1.38412;3.62141;4
 56.97000;182.45500;      -1.38305;3.62147;4
 56.88700;182.45667;      -1.38199;3.62152;4
 56.80300;182.45833;      -1.38093;3.62158;4
 56.72000;182.46000;      -1.37988;3.62163;4
 56.63600;182.46167;      -1.37885;3.62168;4
 56.55400;182.46333;      -1.37785;3.62174;4
 56.47100;182.46500;      -1.37685;3.62179;4
 56.38700;182.46667;      -1.37584;3.62185;4
 56.30200;182.46833;      -1.37482;3.62190;4
 56.21900;182.47000;      -1.37379;3.62195;4
 56.13400;182.47167;      -1.37277;3.62201;4
 56.05000;182.47333;      -1.37175;3.62206;4
 55.96800;182.47500;      -1.37073;3.62212;4
 55.88400;182.47667;      -1.36972;3.62217;4
 55.80000;182.47833;      -1.36871;3.62222;4
 55.71800;182.48000;      -1.36771;3.62227;4
 55.63500;182.48167;      -1.36672;3.62233;4
 55.55000;182.48333;      -1.36572;3.62238;4
 55.46800;182.48500;      -1.36472;3.62243;4
 55.38500;182.48667;      -1.36372;3.62248;4
 55.30100;182.48833;      -1.36273;3.62254;4
 55.21700;182.49000;      -1.36174;3.62259;4
 55.13400;182.49167;      -1.36074;3.62264;4
 55.05100;182.49333;      -1.35975;3.62269;4
 54.96900;182.49500;      -1.35876;3.62274;4
 54.88400;182.49667;      -1.35778;3.62279;4
 54.80100;182.49833;      -1.35680;3.62284;4
 54.71900;182.50000;      -1.35582;3.62289;4
 54.63400;182.50167;      -1.35484;3.62295;4
 54.55100;182.50333;      -1.35386;3.62300;4
 54.46900;182.50500;      -1.35290;3.62305;4
 54.38500;182.50667;      -1.35196;3.62310;4
 54.30100;182.50833;      -1.35103;3.62315;4
 54.21700;182.51000;      -1.35011;3.62320;4
 54.13300;182.51167;      -1.34919;3.62325;4
 54.05100;182.51333;      -1.34827;3.62330;4
 53.96800;182.51500;      -1.34736;3.62334;4
 53.88500;182.51667;      -1.34645;3.62339;4
 53.80200;182.51833;      -1.34554;3.62344;4
 53.71800;182.52000;      -1.34462;3.62349;4
 53.63500;182.52167;      -1.34371;3.62354;4
 53.55100;182.52333;      -1.34278;3.62359;4
 53.46800;182.52500;      -1.34187;3.62364;4
 53.38500;182.52667;      -1.34095;3.62369;4
 53.30100;182.52833;      -1.34003;3.62373;4
 53.21800;182.53000;      -1.33910;3.62378;4
 53.13500;182.53167;      -1.33819;3.62383;4
 53.05000;182.53333;      -1.33727;3.62388;4
 52.96600;182.53500;      -1.33635;3.62393;4
 52.88400;182.53667;      -1.33543;3.62397;4
 52.80100;182.53833;      -1.33451;3.62402;4
 52.71800;182.54000;      -1.33359;3.62407;4
 52.63500;182.54167;      -1.33267;3.62411;4
 52.55100;182.54333;      -1.33177;3.62416;4
 52.46900;182.54500;      -1.33088;3.62421;4
 52.38500;182.54667;      -1.33001;3.62425;4
 52.30100;182.54833;      -1.32914;3.62430;4
 52.21900;182.55000;      -1.32827;3.62434;4
 52.13500;182.55167;      -1.32739;3.62439;4
 52.05100;182.55333;      -1.32652;3.62444;4
 51.96800;182.55500;      -1.32565;3.62448;4
 51.88500;182.55667;      -1.32478;3.62453;4
 51.80200;182.55833;      -1.32391;3.62457;4
 51.71700;182.56000;      -1.32304;3.62462;4
 51.63400;182.56167;      -1.32221;3.62466;4
 51.55100;182.56333;      -1.32136;3.62471;4
 51.46800;182.56500;      -1.32050;3.62475;4
 51.38400;182.56667;      -1.31965;3.62480;4
 51.30100;182.56833;      -1.31879;3.62484;4
 51.21800;182.57000;      -1.31794;3.62489;4
 51.13400;182.57167;      -1.31708;3.62493;4
 51.05200;182.57333;      -1.31623;3.62497;4
 50.96900;182.57500;      -1.31537;3.62502;4
 50.88600;182.57667;      -1.31452;3.62506;4
 50.80100;182.57833;      -1.31366;3.62510;4
 50.71800;182.58000;      -1.31282;3.62515;4
 50.63500;182.58167;      -1.31197;3.62519;4
 50.55200;182.58333;      -1.31115;3.62523;4
 50.46800;182.58500;      -1.31032;3.62527;4
 50.38500;182.58667;      -1.30949;3.62532;4
 50.30200;182.58833;      -1.30867;3.62536;4
 50.21700;182.59000;      -1.30784;3.62540;4
 50.13400;182.59167;      -1.30700;3.62544;4
 50.05000;182.59333;      -1.30618;3.62549;4
 49.96700;182.59500;      -1.30535;3.62553;4
 49.88300;182.59667;      -1.30453;3.62557;4
 49.80000;182.59833;      -1.30376;3.62561;4
 49.71700;182.60000;      -1.30300;3.62565;4
 49.63400;182.60167;      -1.30224;3.62569;4
 49.55000;182.60333;      -1.30147;3.62573;4
 49.46700;182.60500;      -1.30071;3.62578;4
 49.38500;182.60667;      -1.29995;3.62582;4
 49.30200;182.60833;      -1.29919;3.62586;4
 49.21800;182.61000;      -1.29848;3.62590;4
 49.13500;182.61167;      -1.29772;3.62594;4
 49.05100;182.61333;      -1.29696;3.62598;4
 48.96800;182.61500;      -1.29620;3.62602;4
 48.88400;182.61667;      -1.29543;3.62606;4
 48.80100;182.61833;      -1.29467;3.62609;4
 48.71900;182.62000;      -1.29390;3.62613;4
 48.63600;182.62167;      -1.29314;3.62617;4
 48.55200;182.62333;      -1.29237;3.62621;4
 48.46700;182.62500;      -1.29161;3.62625;4
 48.38500;182.62667;      -1.29085;3.62629;4
 48.30200;182.62833;      -1.29010;3.62633;4
 48.21900;182.63000;      -1.28934;3.62637;4
 48.13500;182.63167;      -1.28860;3.62640;4
 48.05300;182.63333;      -1.28785;3.62644;4
 47.96900;182.63500;      -1.28710;3.62648;4
 47.88500;182.63667;      -1.28636;3.62652;4
 47.80200;182.63833;      -1.28564;3.62656;4
 47.71900;182.64000;      -1.28490;3.62659;4
 47.63600;182.64167;      -1.28416;3.62663;4
 47.55300;182.64333;      -1.28343;3.62667;4
 47.46900;182.64500;      -1.28269;3.62670;4
 47.38700;182.64667;      -1.28196;3.62674;4
 47.30400;182.64833;      -1.28124;3.62678;4
 47.22100;182.65000;      -1.28052;3.62681;4
 47.13700;182.65167;      -1.27981;3.62685;4
 47.05300;182.65333;      -1.27908;3.62688;4
 46.97100;182.65500;      -1.27838;3.62692;4
 46.88900;182.65667;      -1.27767;3.62695;4
 46.80400;182.65833;      -1.27695;3.62699;4
 46.72100;182.66000;      -1.27624;3.62703;4
 46.63700;182.66167;      -1.27552;3.62706;4
 46.55300;182.66333;      -1.27482;3.62710;4
 46.47100;182.66500;      -1.27412;3.62713;4
 46.38800;182.66667;      -1.27341;3.62717;4
 46.30500;182.66833;      -1.27272;3.62720;4
 46.22200;182.67000;      -1.27202;3.62723;4
 46.13800;182.67167;      -1.27133;3.62727;4
 46.05400;182.67333;      -1.27064;3.62730;4
 45.97200;182.67500;      -1.26996;3.62734;4
 45.89000;182.67667;      -1.26926;3.62737;4
 45.80700;182.67833;      -1.26858;3.62740;4
 45.72300;182.68000;      -1.26792;3.62744;4
 45.64000;182.68167;      -1.26727;3.62747;4
 45.55700;182.68333;      -1.26661;3.62750;4
 45.47600;182.68500;      -1.26594;3.62754;4
 45.39100;182.68667;      -1.26526;3.62757;4
 45.30800;182.68833;      -1.26466;3.62760;4
 45.22500;182.69000;      -1.26399;3.62763;4
 45.14100;182.69167;      -1.26334;3.62767;4
 45.05800;182.69333;      -1.26267;3.62770;4
 44.97600;182.69500;      -1.26201;3.62773;4
 44.89200;182.69667;      -1.26138;3.62776;4
 44.80900;182.69833;      -1.26073;3.62779;4
 44.72500;182.70000;      -1.26008;3.62783;4
 44.64200;182.70167;      -1.25944;3.62786;4
 44.55900;182.70333;      -1.25878;3.62789;4
 44.47500;182.70500;      -1.25813;3.62792;4
 44.39300;182.70667;      -1.25746;3.62795;4
 44.30900;182.70833;      -1.25681;3.62798;4
 44.22600;182.71000;      -1.25614;3.62801;4
 44.14300;182.71167;      -1.25546;3.62804;4
 44.06000;182.71333;      -1.25479;3.62807;4
 43.97700;182.71500;      -1.25413;3.62810;4
 43.89400;182.71667;      -1.25348;3.62813;4
 43.81200;182.71833;      -1.25284;3.62816;4
 43.72800;182.72000;      -1.25221;3.62819;4
 43.64500;182.72167;      -1.25157;3.62822;4
 43.56000;182.72333;      -1.25093;3.62825;4
 43.47700;182.72500;      -1.25027;3.62828;4
 43.39500;182.72667;      -1.24961;3.62830;4
 43.31100;182.72833;      -1.24897;3.62833;4
 43.22800;182.73000;      -1.24832;3.62836;4
 43.14400;182.73167;      -1.24770;3.62839;4
 43.06200;182.73333;      -1.24706;3.62842;4
 42.97900;182.73500;      -1.24643;3.62845;4
 42.89600;182.73667;      -1.24582;3.62847;4
 42.81300;182.73833;      -1.24521;3.62850;4
 42.73000;182.74000;      -1.24460;3.62853;4
 42.64600;182.74167;      -1.24399;3.62856;4
 42.56300;182.74333;      -1.24337;3.62858;4
 42.48000;182.74500;      -1.24275;3.62861;4
 42.39700;182.74667;      -1.24213;3.62864;4
 42.31500;182.74833;      -1.24151;3.62866;4
 42.23200;182.75000;      -1.24090;3.62869;4
 42.14800;182.75167;      -1.24029;3.62872;4
 42.06500;182.75333;      -1.23967;3.62874;4
 41.98200;182.75500;      -1.23907;3.62877;4
 41.89900;182.75667;      -1.23847;3.62879;4
 41.81500;182.75833;      -1.23787;3.62882;4
 41.73100;182.76000;      -1.23728;3.62885;4
 41.64700;182.76167;      -1.23667;3.62887;4
 41.56500;182.76333;      -1.23607;3.62890;4
 41.48200;182.76500;      -1.23547;3.62892;4
 41.39900;182.76667;      -1.23487;3.62895;4
 41.31700;182.76833;      -1.23428;3.62897;4
 41.23200;182.77000;      -1.23369;3.62900;4
 41.15000;182.77167;      -1.23310;3.62902;4
 41.06600;182.77333;      -1.23251;3.62904;4
 40.98300;182.77500;      -1.23196;3.62907;4
 40.90000;182.77667;      -1.23139;3.62909;4
 40.81800;182.77833;      -1.23084;3.62912;4
 40.73500;182.78000;      -1.23030;3.62914;4
 40.65200;182.78167;      -1.22974;3.62916;4
 40.56900;182.78333;      -1.22920;3.62919;4
 40.48700;182.78500;      -1.22865;3.62921;4
 40.40300;182.78667;      -1.22811;3.62923;4
 40.32000;182.78833;      -1.22755;3.62925;4
 40.23600;182.79000;      -1.22700;3.62928;4
 40.15200;182.79167;      -1.22644;3.62930;4
 40.07000;182.79333;      -1.22588;3.62932;4
 39.98700;182.79500;      -1.22532;3.62934;4
 39.90400;182.79667;      -1.22476;3.62936;4
 39.82100;182.79833;      -1.22420;3.62939;4
 39.73700;182.80000;      -1.22363;3.62941;4
 39.65400;182.80167;      -1.22307;3.62943;4
 39.57100;182.80333;      -1.22250;3.62945;4
 39.48800;182.80500;      -1.22194;3.62947;4
 39.40500;182.80667;      -1.22139;3.62949;4
 39.32300;182.80833;      -1.22082;3.62951;4
 39.23900;182.81000;      -1.22028;3.62953;4
 39.15700;182.81167;      -1.21972;3.62955;4
 39.07300;182.81333;      -1.21919;3.62957;4
 38.99100;182.81500;      -1.21866;3.62959;4
 38.90700;182.81667;      -1.21813;3.62961;4
 38.82400;182.81833;      -1.21759;3.62963;4
 38.74100;182.82000;      -1.21704;3.62965;4
 38.65800;182.82167;      -1.21648;3.62967;4
 38.57500;182.82333;      -1.21593;3.62969;4
 38.49300;182.82500;      -1.21537;3.62971;4
 38.41000;182.82667;      -1.21480;3.62973;4
 38.32600;182.82833;      -1.21423;3.62975;4
 38.24200;182.83000;      -1.21367;3.62977;4
 38.16000;182.83167;      -1.21310;3.62978;4
 38.07600;182.83333;      -1.21254;3.62980;4
 37.99300;182.83500;      -1.21200;3.62982;4
 37.91000;182.83667;      -1.21145;3.62984;4
 37.82700;182.83833;      -1.21090;3.62986;4
 37.74300;182.84000;      -1.21036;3.62987;4
 37.66000;182.84167;      -1.20981;3.62989;4
 37.57600;182.84333;      -1.20928;3.62991;4
 37.49200;182.84500;      -1.20874;3.62993;4
 37.41100;182.84667;      -1.20821;3.62994;4
 37.32700;182.84833;      -1.20767;3.62996;4
 37.24500;182.85000;      -1.20713;3.62997;4
 37.16100;182.85167;      -1.20659;3.62999;4
 37.07800;182.85333;      -1.20606;3.63001;4
 36.99500;182.85500;      -1.20556;3.63002;4
 36.91100;182.85667;      -1.20509;3.63004;4
 36.82800;182.85833;      -1.20459;3.63006;4
 36.74600;182.86000;      -1.20411;3.63007;4
 36.66200;182.86167;      -1.20361;3.63009;4
 36.57700;182.86333;      -1.20311;3.63010;4
 36.49500;182.86500;      -1.20263;3.63012;4
 36.41200;182.86667;      -1.20213;3.63013;4
 36.32800;182.86833;      -1.20162;3.63015;4
 36.24600;182.87000;      -1.20112;3.63016;4
 36.16300;182.87167;      -1.20062;3.63017;4
 36.07900;182.87333;      -1.20014;3.63019;4
 35.99600;182.87500;      -1.19965;3.63020;4
 35.91200;182.87667;      -1.19918;3.63022;4
 35.82800;182.87833;      -1.19870;3.63023;4
 35.74600;182.88000;      -1.19821;3.63024;4
 35.66300;182.88167;      -1.19773;3.63026;4
 35.58000;182.88333;      -1.19723;3.63027;4
 35.49700;182.88500;      -1.19673;3.63028;4
 35.41300;182.88667;      -1.19623;3.63030;4
 35.33300;182.88833;      -1.19477;3.63031;4
 35.26400;182.89000;      -1.18911;3.63032;4
 35.19600;182.89167;      -1.18121;3.63033;4
 35.12100;182.89333;      -1.17334;3.63034;4
 35.04300;182.89500;      -1.16640;3.63035;4
 34.96300;182.89667;      -1.16071;3.63036;4
 34.88300;182.89833;      -1.15599;3.63037;4
 34.80000;182.90000;      -1.15239;3.63039;4
 34.71600;182.90167;      -1.14979;3.63040;4
 34.63400;182.90333;      -1.14792;3.63041;4
 34.55000;182.90500;      -1.14661;3.63042;4
 34.46500;182.90667;      -1.14573;3.63043;4
 34.38100;182.90833;      -1.14516;3.63044;4
 34.29700;182.91000;      -1.14485;3.63045;4
 34.21500;182.91167;      -1.14470;3.63046;4
 34.13000;182.91333;      -1.14467;3.63047;4
 34.04500;182.91500;      -1.14470;3.63048;4
 33.96200;182.91667;      -1.14481;3.63049;4
 33.87800;182.91833;      -1.14497;3.63050;4
 33.79400;182.92000;      -1.14513;3.63051;4
 33.71100;182.92167;      -1.14526;3.63052;4
 33.62700;182.92333;      -1.14538;3.63053;4
 33.54300;182.92500;      -1.14547;3.63054;4
 33.45800;182.92667;      -1.14552;3.63055;4
 33.37300;182.92833;      -1.14561;3.63056;4
 33.28900;182.93000;      -1.14575;3.63057;4
 33.20700;182.93167;      -1.14587;3.63057;4
 33.12200;182.93333;      -1.14602;3.63058;4
 33.03500;182.93500;      -1.14614;3.63059;4
 32.95200;182.93667;      -1.14626;3.63060;4
 32.86700;182.93833;      -1.14637;3.63061;4
 32.78300;182.94000;      -1.14645;3.63061;4
 32.69800;182.94167;      -1.14651;3.63062;4
 32.61300;182.94333;      -1.14650;3.63063;4
 32.52800;182.94500;      -1.14652;3.63064;4
 32.44400;182.94667;      -1.14654;3.63064;4
 32.36100;182.94833;      -1.14656;3.63065;4
 32.27700;182.95000;      -1.14659;3.63066;4
 32.19100;182.95167;      -1.14661;3.63066;4
 32.10600;182.95333;      -1.14664;3.63067;4
 32.02300;182.95500;      -1.14666;3.63067;4
 31.93800;182.95667;      -1.14668;3.63068;4
 31.85300;182.95833;      -1.14670;3.63069;4
 31.76900;182.96000;      -1.14671;3.63069;4
 31.68400;182.96167;      -1.14670;3.63070;4
 31.59900;182.96333;      -1.14669;3.63070;4
 31.51700;182.96500;      -1.14667;3.63071;4
 31.43200;182.96667;      -1.14665;3.63071;4
 31.34800;182.96833;      -1.14663;3.63072;4
 31.26300;182.97000;      -1.14661;3.63072;4
 31.17700;182.97167;      -1.14659;3.63073;4
 31.09400;182.97333;      -1.14656;3.63073;4
 31.01000;182.97500;      -1.14654;3.63073;4
 30.92500;182.97667;      -1.14650;3.63074;4
 30.84100;182.97833;      -1.14647;3.63074;4
 30.75800;182.98000;      -1.14642;3.63074;4
 30.67300;182.98167;      -1.14635;3.63075;4
 30.58800;182.98333;      -1.14630;3.63075;4
 30.50300;182.98500;      -1.14622;3.63075;4
 30.41900;182.98667;      -1.14614;3.63076;4
 30.33700;182.98833;      -1.14598;3.63076;4
 30.25200;182.99000;      -1.14589;3.63076;4
 30.16600;182.99167;      -1.14579;3.63076;4
 30.08000;182.99333;      -1.14571;3.63076;4
 29.99600;182.99500;      -1.14562;3.63077;4
 29.91200;182.99667;      -1.14553;3.63077;4
 29.82800;182.99833;      -1.14545;3.63077;4
 29.74400;183.00000;      -1.14536;3.63077;4
 29.65900;183.00167;      -1.14526;3.63077;4
 29.57600;183.00333;      -1.14515;3.63077;4
